drug,cell_line,y_true,y_pred,fold,rep,model,alpha,loss,seed,budget
gemcitabine,NCIH1944_LUNG,0.543655276298523,0.653967773568803,2,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,NCIH2087_LUNG,0.42783018946647644,0.6865620531447946,5,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,NCIH2110_LUNG,0.3368552327156067,0.6954583589755111,1,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,NCIH2126_LUNG,0.6156565546989441,0.6146435814373421,4,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,NCIH2170_LUNG,0.44036784768104553,0.6144225580591551,4,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,NCIH2228_LUNG,0.5427727699279785,0.6976162633713975,3,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,NCIH226_LUNG,0.7438065409660339,0.7386957734189135,1,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,NCIH2444_LUNG,1.066865086555481,0.7383436427337711,3,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,NCIH2452_PLEURA,0.7650330066680908,0.65284962237546,3,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,NCIH292_LUNG,0.5377177000045776,0.6583069862334381,3,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,NCIH358_LUNG,0.8151067495346069,0.7230177851659911,1,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,NCIH446_LUNG,0.529270589351654,0.6692276697377769,3,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,NCIH460_LUNG,0.6561989784240723,0.6393871022524087,3,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,NCIH522_LUNG,0.6660993695259094,0.7375940230603402,2,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,NCIH650_LUNG,0.47172221541404724,0.6592021430550467,5,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,NCIH747_LARGE_INTESTINE,0.6213706135749817,0.6832977131009101,5,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,OAW28_OVARY,0.8206195831298828,0.7623843780215482,5,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,ONCODG1_OVARY,0.7360410094261169,0.7297593650994477,2,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,OSRC2_KIDNEY,0.8197447061538696,0.7801671241010938,3,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,OUMS23_LARGE_INTESTINE,1.1526105403900146,0.7257485735082181,5,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,OVCAR4_OVARY,0.9360761046409607,0.8096589532420829,1,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,OVK18_OVARY,0.7555391192436218,0.6541066096070107,5,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,OVSAHO_OVARY,0.8870753645896912,0.7659069050251125,2,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,OVTOKO_OVARY,0.506416916847229,0.7079697276986957,2,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,PANC0203_PANCREAS,0.8555566668510437,0.6862729359050042,3,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,PATU8988S_PANCREAS,0.7852508425712585,0.6608194066364257,2,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,PC3_PROSTATE,0.8767961263656616,0.7010879844603454,1,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,0.4231942892074585,0.7324020239976373,1,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,PK45H_PANCREAS,0.9328077435493469,0.7617396974035735,4,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,PK59_PANCREAS,0.636519193649292,0.7027099982075308,5,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,RCC10RGB_KIDNEY,0.7424089908599854,0.7143648827024796,5,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,RCM1_LARGE_INTESTINE,0.7560239434242249,0.7210857542231679,3,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,RD_SOFT_TISSUE,0.7025274038314819,0.6814066210469066,1,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,RERFLCAD1_LUNG,1.0192153453826904,0.6798467935358056,5,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,RERFLCAI_LUNG,0.5772891044616699,0.7242569591395976,5,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,RT4_URINARY_TRACT,0.457478791475296,0.6903829507108005,5,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,RVH421_SKIN,0.9899332523345947,0.794188505685479,4,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,SCC25_UPPER_AERODIGESTIVE_TRACT,0.7432425022125244,0.5930343814243983,2,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,SCC9_UPPER_AERODIGESTIVE_TRACT,0.847379744052887,0.6712909719818517,2,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,SH10TC_STOMACH,1.105261206626892,0.6980803009451624,5,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,SKES1_BONE,0.2559921145439148,0.7355005190922663,2,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,SKMEL2_SKIN,1.6098883152008057,0.685944094390109,1,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,SKMEL30_SKIN,0.8910692930221558,0.7237431334368568,1,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,SKMEL5_SKIN,0.5815538763999939,0.7804535494910346,4,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,SKNAS_AUTONOMIC_GANGLIA,0.6201527714729309,0.7233522025357305,2,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,SNU1079_BILIARY_TRACT,0.7596206665039062,0.7771870518383914,1,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,SNU1214_UPPER_AERODIGESTIVE_TRACT,0.7392807602882385,0.7411292582116229,1,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,SNU308_BILIARY_TRACT,0.8736388683319092,0.6586333602032763,1,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,SNU423_LIVER,0.7069547176361084,0.7720732866030819,4,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,SNU449_LIVER,0.8254060745239258,0.6992832967575561,3,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,SNU46_UPPER_AERODIGESTIVE_TRACT,0.8096166253089905,0.7289344254186598,4,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,SNU738_CENTRAL_NERVOUS_SYSTEM,0.6285289525985718,0.7454679282799874,1,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,SNU899_UPPER_AERODIGESTIVE_TRACT,0.7130030393600464,0.6376203233937183,2,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,SNUC4_LARGE_INTESTINE,0.8598319888114929,0.6371053283679153,5,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,SQ1_LUNG,0.6690840125083923,0.7444108353943384,3,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,SU8686_PANCREAS,0.6601048111915588,0.7375474237814182,1,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,SW1088_CENTRAL_NERVOUS_SYSTEM,0.571869432926178,0.7744385218247771,4,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,SW1271_LUNG,0.613210141658783,0.7491844192795132,1,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,SW1990_PANCREAS,0.6145241856575012,0.7069163118589197,5,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,SW579_THYROID,0.40441542863845825,0.6912962775076589,3,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,T47D_BREAST,0.8489176630973816,0.8110137565643,1,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,TCCSUP_URINARY_TRACT,0.7683467864990234,0.712070688228064,3,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,TE10_OESOPHAGUS,0.7129018306732178,0.723248299670546,4,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,TE14_OESOPHAGUS,0.5843991637229919,0.6916675815350899,1,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,TE1_OESOPHAGUS,0.6737027764320374,0.7018581275801057,4,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,TE6_OESOPHAGUS,0.6561077833175659,0.6056638971755379,2,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,TE9_OESOPHAGUS,0.6804585456848145,0.6125405471651785,2,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,TM31_CENTRAL_NERVOUS_SYSTEM,0.786973774433136,0.6796529652743504,2,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,TOV112D_OVARY,0.34909936785697937,0.7528061805627285,2,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,UACC257_SKIN,0.6209816336631775,0.67877078679815,1,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,UMUC1_URINARY_TRACT,0.5380436182022095,0.7294330984202738,1,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,VMCUB1_URINARY_TRACT,0.5477825999259949,0.6339252915342483,4,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,VMRCRCZ_KIDNEY,0.8047785758972168,0.7618229770660401,2,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,YD38_UPPER_AERODIGESTIVE_TRACT,0.555411159992218,0.6403008273396736,4,X_scGPT,mlp,0.0,mse,44,0
gemcitabine,ZR751_BREAST,1.101744294166565,0.7066628396703973,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,42MGBA_CENTRAL_NERVOUS_SYSTEM,0.7974890470504761,0.9563965140392421,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,8305C_THYROID,1.0951011180877686,0.9577755374846115,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,A204_SOFT_TISSUE,0.6459641456604004,0.9555384967327117,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,A2058_SKIN,0.8841478228569031,0.9497092187810107,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,A375_SKIN,1.0721155405044556,0.9281093805877596,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,ACCMESO1_PLEURA,1.0530558824539185,0.9676542322576782,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,ASPC1_PANCREAS,0.8563504219055176,0.9909498385314284,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,BCPAP_THYROID,1.0814443826675415,0.9644938538733282,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,BFTC909_KIDNEY,0.9346845149993896,0.934107319346204,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,BHY_UPPER_AERODIGESTIVE_TRACT,1.003937005996704,0.9795626077158698,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,BICR16_UPPER_AERODIGESTIVE_TRACT,0.8788600564002991,0.9335152906066967,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,BICR31_UPPER_AERODIGESTIVE_TRACT,0.9263787269592285,0.96899080781206,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,BICR56_UPPER_AERODIGESTIVE_TRACT,0.9975255727767944,0.9453417666164445,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,BICR6_UPPER_AERODIGESTIVE_TRACT,0.9933727383613586,0.9672288702918099,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,BT474_BREAST,0.9909359812736511,0.9504499893188476,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,BT549_BREAST,1.058056116104126,0.9034477326654851,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,CAKI2_KIDNEY,0.891399621963501,0.962347766907095,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,CALU6_LUNG,0.9442189335823059,0.9271165975766589,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,CAMA1_BREAST,0.9417577981948853,0.9172309690324711,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,CAS1_CENTRAL_NERVOUS_SYSTEM,0.9765406250953674,0.9100454234539118,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,0.9044836163520813,0.911241993429215,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,COLO792_SKIN,0.8340573906898499,0.985730915931758,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,COV434_OVARY,0.89787757396698,0.9746916192499074,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,DETROIT562_UPPER_AERODIGESTIVE_TRACT,0.875342607498169,0.9831103788563079,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,DKMG_CENTRAL_NERVOUS_SYSTEM,0.8902096152305603,0.9027906121802945,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,EBC1_LUNG,0.9644688963890076,0.9479353190750204,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,EFE184_ENDOMETRIUM,1.009013056755066,0.9921457414017167,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,EFM192A_BREAST,0.8446081876754761,0.9615870979097154,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,EKVX_LUNG,0.9665436744689941,0.9605945810063244,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,FTC133_THYROID,0.902299165725708,0.9385426725660052,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,GOS3_CENTRAL_NERVOUS_SYSTEM,0.9142825603485107,0.9195940244884391,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,HCC1428_BREAST,0.9144049882888794,0.9814637345591868,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,HCC366_LUNG,1.028393268585205,0.9814730611177954,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,HCC38_BREAST,0.9484294056892395,0.9494647005200386,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,HCC56_LARGE_INTESTINE,1.1700106859207153,0.9440719238435379,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,HDQP1_BREAST,1.1716277599334717,0.9456553887575865,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,HEC151_ENDOMETRIUM,0.9507309198379517,0.9831725671291351,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,HEC251_ENDOMETRIUM,0.982420802116394,0.9851715397611956,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,HEC6_ENDOMETRIUM,0.9746668338775635,0.9743017839348834,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,HEP3B217_LIVER,0.9081746935844421,0.9679506572626405,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,HMC18_BREAST,0.9684697985649109,0.9454625525572194,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,HOS_BONE,0.8908408880233765,0.9666892201679032,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,HS852T_SKIN,1.1679837703704834,0.9060179359383054,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,HT1080_SOFT_TISSUE,0.9255314469337463,0.9685879184525142,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,HT1197_URINARY_TRACT,0.9558719396591187,1.006792840925423,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,HT55_LARGE_INTESTINE,0.9312896728515625,0.9843269140234491,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,HUH28_BILIARY_TRACT,1.1410142183303833,0.9308553646794326,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,HUH6_LIVER,0.8700514435768127,0.9933071709596194,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,HUPT3_PANCREAS,0.9597815871238708,0.9860891261521507,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,HUPT4_PANCREAS,0.9757904410362244,0.9954015921269145,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,IALM_LUNG,0.9999850988388062,0.9773216391942516,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,IGR1_SKIN,1.0326862335205078,0.9693077681804525,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,IGR37_SKIN,1.0056467056274414,0.99679480042169,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,IM95_STOMACH,0.9186859130859375,0.9738960784834785,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,JHH6_LIVER,1.000203013420105,0.9225060410291246,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,JHOC5_OVARY,0.9674712419509888,0.9852094987343097,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,KALS1_CENTRAL_NERVOUS_SYSTEM,0.9474613070487976,0.9290123445292314,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,KMRC3_KIDNEY,0.8424506187438965,0.9704117487887947,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,KNS42_CENTRAL_NERVOUS_SYSTEM,0.9179285168647766,0.9442384911831035,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,KPL1_BREAST,1.0681864023208618,0.9145614388196365,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,KPNSI9S_AUTONOMIC_GANGLIA,1.039858102798462,0.9208662121794945,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,KYSE520_OESOPHAGUS,0.945729672908783,0.9721338350337356,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,LI7_LIVER,0.8340868949890137,0.9688234733683723,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,LMSU_STOMACH,0.8321190476417542,0.9278741532681035,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,LNCAPCLONEFGC_PROSTATE,0.9230631589889526,0.916295586168304,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,LS1034_LARGE_INTESTINE,0.8493166565895081,0.9996988328352366,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,LS180_LARGE_INTESTINE,1.0123558044433594,0.9086423425463098,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,MCF7_BREAST,1.0205093622207642,0.9887645007013441,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,MDAMB361_BREAST,0.9177303910255432,0.9450743812101858,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,MFE319_ENDOMETRIUM,0.9985067844390869,0.9750705801379618,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,MKN45_STOMACH,0.9823302030563354,0.9718920679415687,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,MKN7_STOMACH,1.0322765111923218,0.9813140499037366,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,NCIH1299_LUNG,1.0137672424316406,0.9762730928842495,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,NCIH1373_LUNG,0.9991770386695862,0.9530111667586536,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,NCIH1435_LUNG,0.9789023399353027,0.9276894572075833,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,NCIH1792_LUNG,1.0024890899658203,0.9531861017416189,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,NCIH1944_LUNG,0.8461954593658447,0.9299221863781196,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,NCIH2087_LUNG,0.9938225746154785,0.9764168382235313,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,NCIH2110_LUNG,0.8915949463844299,0.9624624794152514,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,NCIH2126_LUNG,0.9990637898445129,0.9382351189851761,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,NCIH2170_LUNG,0.9432941675186157,0.9312434326594984,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,NCIH2228_LUNG,1.0107890367507935,0.9323608868778239,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,NCIH226_LUNG,1.00823175907135,0.9489413043285938,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,NCIH2444_LUNG,1.0054807662963867,0.9822247636972098,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,NCIH2452_PLEURA,0.9541221857070923,0.935840595278155,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,NCIH292_LUNG,0.9060679078102112,0.9582931374160337,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,NCIH358_LUNG,1.0672982931137085,0.9760574370267845,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,NCIH446_LUNG,0.9621572494506836,0.9206373697640945,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,NCIH460_LUNG,0.9731983542442322,0.8894314147807934,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,NCIH522_LUNG,0.9223247170448303,0.9275022584658402,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,NCIH650_LUNG,0.742181658744812,0.996486719464024,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,NCIH747_LARGE_INTESTINE,0.7638504505157471,1.0016100063920022,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,OAW28_OVARY,0.9528711438179016,0.989033836015263,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,ONCODG1_OVARY,1.0656236410140991,0.983208484561355,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,OSRC2_KIDNEY,1.008285641670227,0.9582111187397487,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,OUMS23_LARGE_INTESTINE,1.0636982917785645,1.0054100311805154,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,OVCAR4_OVARY,0.9936311841011047,1.0282522444169007,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,OVK18_OVARY,1.0000770092010498,0.9509554572319716,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,OVSAHO_OVARY,0.9421826601028442,0.961013969870916,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,OVTOKO_OVARY,1.0253087282180786,0.9565830675608804,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,PANC0203_PANCREAS,0.9721590876579285,0.9186446818674034,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,PATU8988S_PANCREAS,0.9349052906036377,0.9819284633534854,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,PC3_PROSTATE,0.9497227668762207,0.9390460563129222,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,0.9878193140029907,0.9816745799956935,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,PK45H_PANCREAS,0.9831220507621765,0.984497539231698,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,PK59_PANCREAS,0.9190185070037842,0.9774014583264274,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,RCC10RGB_KIDNEY,0.9667925834655762,0.9820484982028028,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,RCM1_LARGE_INTESTINE,0.9487661719322205,0.9256059383042157,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,RD_SOFT_TISSUE,0.9183173179626465,0.8735748620782319,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,RERFLCAD1_LUNG,1.0442442893981934,0.9900540834591712,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,RERFLCAI_LUNG,0.9362004995346069,0.9646865998151887,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,RT4_URINARY_TRACT,1.027958631515503,0.9624904084880397,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,RVH421_SKIN,0.9349554181098938,0.9705084604698245,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,SCC25_UPPER_AERODIGESTIVE_TRACT,0.9275673031806946,0.9646175484482058,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,SCC9_UPPER_AERODIGESTIVE_TRACT,0.9285261034965515,0.9239582586288452,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,SH10TC_STOMACH,0.9620896577835083,0.9804941930322566,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,SKES1_BONE,1.0058947801589966,0.8982461068656419,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,SKMEL2_SKIN,0.9228715300559998,0.9332963603994121,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,SKMEL30_SKIN,0.9940280318260193,0.9365550232338837,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,SKMEL5_SKIN,1.0296889543533325,0.9784710975207063,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,SKNAS_AUTONOMIC_GANGLIA,0.9617713689804077,0.8959022768303356,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,SNU1214_UPPER_AERODIGESTIVE_TRACT,1.0432400703430176,0.9343645319025567,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,SNU308_BILIARY_TRACT,0.9719071984291077,0.9858721691243192,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,SNU423_LIVER,0.9207717776298523,0.9762207562068723,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,SNU449_LIVER,0.9065098166465759,0.9347580436696398,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,SNU46_UPPER_AERODIGESTIVE_TRACT,0.9189621806144714,0.9651593977617006,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,SNU738_CENTRAL_NERVOUS_SYSTEM,1.1610615253448486,0.9415083879845753,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,SNU899_UPPER_AERODIGESTIVE_TRACT,0.994714081287384,0.997249742588365,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,SNUC4_LARGE_INTESTINE,0.9843310117721558,0.9431087096447097,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,SQ1_LUNG,1.3075755834579468,0.9674321265280748,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,SU8686_PANCREAS,1.0099101066589355,1.0050042286151792,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,SW1088_CENTRAL_NERVOUS_SYSTEM,0.9793033599853516,0.9531745272688568,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,SW1271_LUNG,0.9389393925666809,0.9659028281336245,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,SW1990_PANCREAS,0.908486545085907,0.9641954147466231,5,X_scGPT,mlp,0.0,mse,44,0
imatinib,SW579_THYROID,0.6032810211181641,0.9352680746860768,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,T47D_BREAST,0.8783296942710876,0.9548959599900569,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,TCCSUP_URINARY_TRACT,0.9596133828163147,0.9255452074959308,3,X_scGPT,mlp,0.0,mse,44,0
imatinib,TE10_OESOPHAGUS,1.0412399768829346,0.9532279617165866,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,TE14_OESOPHAGUS,0.8636499047279358,0.9392928894813554,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,TE1_OESOPHAGUS,1.0101912021636963,0.9771727806734807,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,TE6_OESOPHAGUS,0.9241904616355896,0.9709149555805158,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,TE9_OESOPHAGUS,1.002119541168213,0.9755577483484822,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,TM31_CENTRAL_NERVOUS_SYSTEM,0.8456926941871643,0.9179495660395458,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,TOV112D_OVARY,0.8788573145866394,0.9103309580912957,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,UACC257_SKIN,0.9354337453842163,0.9921772898989243,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,UMUC1_URINARY_TRACT,0.9040716886520386,1.0010315503565792,1,X_scGPT,mlp,0.0,mse,44,0
imatinib,VMCUB1_URINARY_TRACT,0.9649621248245239,0.9545808868428155,4,X_scGPT,mlp,0.0,mse,44,0
imatinib,VMRCRCZ_KIDNEY,0.9633647799491882,0.9606085354089737,2,X_scGPT,mlp,0.0,mse,44,0
imatinib,YD38_UPPER_AERODIGESTIVE_TRACT,1.0483087301254272,0.9568011309856024,4,X_scGPT,mlp,0.0,mse,44,0
